age,city,country,education_среднее
62,1161,32,1.0
33,1134,32,1.0
54,1179,32,1.0
38,1178,32,1.0
46,1187,32,1.0
41,1165,32,1.0
49,1134,32,1.0
21,1167,32,0.0
32,1134,32,1.0
47,1134,32,1.0
37,1160,32,1.0
27,1134,32,1.0
48,1153,32,1.0
60,1162,32,1.0
44,1167,32,1.0
42,1156,32,1.0
23,1201,32,0.0
26,1188,32,0.0
29,1139,32,0.0
20,1168,32,0.0
39,1204,32,1.0
58,1196,32,1.0
33,1134,32,1.0
39,1134,32,1.0
31,1198,32,1.0
33,1134,32,1.0
56,1188,32,1.0
34,1204,32,0.0
58,1206,32,1.0
20,1158,32,0.0
37,1188,32,1.0
33,1188,32,1.0
56,1134,32,1.0
54,1204,32,1.0
38,1134,32,1.0
40,2,32,1.0
28,1178,32,1.0
36,1157,32,1.0
47,1156,32,1.0
54,1178,32,1.0
27,1196,32,0.0
32,1188,32,1.0
26,1141,32,0.0
60,1202,32,1.0
46,1190,32,1.0
39,1134,32,1.0
45,1134,32,1.0
29,1157,32,1.0
73,1188,32,1.0
24,1162,32,0.0
41,1134,32,1.0
47,1191,32,1.0
45,1187,32,1.0
48,1194,32,1.0
52,1204,32,1.0
51,1201,32,1.0
38,1188,32,1.0
69,1134,32,1.0
36,1134,32,1.0
55,1201,32,1.0
23,1158,32,0.0
39,292,32,1.0
18,1157,32,0.0
37,1188,32,1.0
30,1141,32,1.0
39,1178,32,1.0
46,1159,32,1.0
37,1188,32,1.0
37,1183,32,1.0
37,1134,32,1.0
39,1134,32,1.0
45,1178,32,1.0
22,1134,32,0.0
29,1177,32,1.0
48,1134,32,1.0
40,1134,32,1.0
42,1134,32,0.0
40,1134,32,1.0
35,204,32,1.0
45,1134,32,1.0
31,69,32,0.0
39,1188,32,1.0
21,1204,32,0.0
29,1171,32,1.0
32,1134,32,1.0
71,1134,32,1.0
37,1201,32,1.0
29,1163,32,1.0
33,1174,32,1.0
46,1134,32,1.0
32,1134,32,1.0
16,1134,32,0.0
18,1177,32,0.0
52,1134,32,1.0
32,1183,32,1.0
43,1134,32,1.0
35,1134,32,1.0
60,1134,32,1.0
43,1188,32,1.0
39,1134,32,1.0
44,1134,32,1.0
52,1134,32,1.0
38,1208,32,1.0
18,1163,32,0.0
36,1134,32,1.0
41,1134,32,1.0
42,1188,32,1.0
61,1134,32,1.0
23,1179,32,0.0
47,1157,32,1.0
60,1201,32,1.0
20,1177,32,0.0
34,1162,32,1.0
62,1168,32,0.0
30,1201,32,1.0
15,1179,32,0.0
65,1211,32,1.0
44,1167,32,1.0
53,1167,32,1.0
23,1134,32,0.0
40,1141,32,1.0
34,1208,32,1.0
23,1201,32,0.0
39,1188,32,1.0
34,1195,32,1.0
42,1157,32,1.0
41,1183,32,1.0
51,1187,32,1.0
33,1134,32,1.0
53,1185,32,1.0
33,417,32,1.0
61,1199,32,1.0
36,1162,32,1.0
46,1134,32,1.0
66,1134,32,1.0
63,1160,32,1.0
34,1156,32,1.0
41,1134,32,1.0
46,1211,32,1.0
33,1147,32,1.0
57,1134,32,1.0
23,1140,32,0.0
32,1201,32,1.0
17,1170,32,0.0
46,1188,32,1.0
55,1159,32,1.0
44,1134,32,1.0
39,1148,32,1.0
37,1134,32,1.0
24,1162,32,0.0
35,1188,32,1.0
37,1162,32,1.0
40,1188,32,1.0
10,1206,32,1.0
33,1182,32,1.0
30,1188,32,1.0
60,1134,32,1.0
32,1202,32,1.0
48,1198,32,1.0
43,1134,32,1.0
22,1190,32,0.0
45,1206,32,1.0
30,1180,32,1.0
46,1188,32,1.0
46,1188,32,1.0
54,1134,32,1.0
46,1137,32,1.0
52,1188,32,1.0
9,1188,32,0.0
20,1157,32,0.0
26,1178,32,0.0
40,1185,32,1.0
40,1134,32,1.0
24,1171,32,0.0
28,1188,32,1.0
15,1161,32,0.0
37,1198,32,1.0
33,1167,32,1.0
35,1134,32,1.0
37,1163,32,1.0
26,1166,32,0.0
21,1177,32,0.0
40,1179,32,1.0
52,1167,32,1.0
41,1155,32,1.0
33,1167,32,1.0
45,1150,32,1.0
38,1134,32,1.0
9,1188,32,1.0
31,1134,32,1.0
38,1208,32,1.0
42,1134,32,1.0
16,1134,32,0.0
33,1188,32,1.0
26,1134,32,0.0
55,1188,32,1.0
36,1187,32,1.0
59,1134,32,1.0
37,9,32,1.0
29,1134,32,1.0
27,1182,32,0.0
47,1190,32,1.0
33,1171,32,1.0
44,1162,32,1.0
42,1168,32,1.0
44,1157,32,0.0
38,1186,32,1.0
38,1186,32,1.0
33,1166,32,0.0
44,1207,32,0.0
39,1134,32,1.0
45,1162,32,1.0
23,1134,32,0.0
27,1134,32,1.0
46,1134,32,1.0
34,1178,32,1.0
45,243,32,1.0
53,1179,32,1.0
38,1134,32,0.0
39,1134,32,1.0
32,1152,32,1.0
39,1134,32,1.0
43,1163,32,1.0
30,1134,32,1.0
35,1156,32,1.0
36,1188,32,1.0
33,1188,32,1.0
51,1156,32,1.0
44,1208,32,1.0
14,1188,32,1.0
59,1134,32,1.0
15,1192,32,0.0
35,1188,32,1.0
33,1201,32,1.0
50,1185,32,1.0
51,1188,32,1.0
49,980,32,1.0
28,1192,32,1.0
30,1204,32,1.0
42,1134,32,1.0
56,1181,32,1.0
35,1192,32,1.0
43,1134,32,1.0
35,1134,32,1.0
57,1134,32,1.0
23,1134,32,0.0
28,1134,32,1.0
46,1188,32,1.0
54,1188,32,1.0
55,1134,32,1.0
52,1134,32,1.0
44,1150,32,1.0
50,1181,32,1.0
17,1134,32,0.0
22,1198,32,0.0
39,1134,32,1.0
23,1156,32,0.0
50,1134,32,1.0
55,1134,32,1.0
39,1198,32,1.0
51,1178,32,0.0
20,1178,32,0.0
31,1204,32,1.0
59,1204,32,1.0
45,1185,32,1.0
40,1178,32,1.0
44,1188,32,1.0
31,1204,32,1.0
29,1134,32,1.0
48,1134,32,1.0
46,1168,32,1.0
44,1141,32,1.0
55,1200,32,1.0
42,1134,32,0.0
34,1177,32,1.0
66,1187,32,1.0
36,1154,32,1.0
32,1188,32,1.0
67,1134,32,1.0
31,1177,32,1.0
52,1188,32,1.0
54,1160,32,1.0
45,1188,32,1.0
37,1155,32,1.0
30,1134,32,1.0
42,1157,32,0.0
18,1178,32,0.0
61,1201,32,1.0
41,1157,32,1.0
39,1134,32,1.0
41,1211,32,1.0
22,1146,32,0.0
31,1134,32,1.0
22,1204,32,0.0
46,1157,32,1.0
42,1134,32,1.0
39,1178,32,1.0
38,1167,32,1.0
43,1188,32,1.0
28,1134,32,1.0
27,1196,32,0.0
52,1134,32,1.0
37,1190,32,1.0
58,1134,32,1.0
38,1134,32,0.0
63,1192,32,1.0
38,1165,32,1.0
54,1177,32,1.0
51,1134,32,1.0
26,1134,32,1.0
32,1198,32,1.0
75,1200,32,1.0
9,1165,32,1.0
34,1134,32,1.0
41,1181,32,1.0
57,1148,32,1.0
41,1154,32,0.0
57,1134,32,1.0
50,1209,32,1.0
49,1188,32,1.0
19,1134,32,0.0
21,1157,32,0.0
25,1197,32,0.0
34,1185,32,1.0
57,1134,32,1.0
37,1162,32,1.0
37,1196,32,1.0
31,1190,32,1.0
22,1167,32,0.0
39,1138,32,1.0
44,1141,32,1.0
51,1190,32,0.0
16,1178,32,0.0
53,9,32,0.0
53,1160,32,1.0
64,1147,32,1.0
23,1134,32,0.0
41,1157,32,1.0
41,1141,32,1.0
42,1167,32,1.0
45,1192,32,1.0
34,1178,32,1.0
23,1134,32,0.0
40,1187,32,1.0
15,1134,32,0.0
30,1192,32,1.0
18,1157,32,0.0
38,1153,32,1.0
33,1188,32,1.0
26,1206,32,0.0
20,1205,32,0.0
32,1134,32,1.0
43,1190,32,1.0
35,1186,32,1.0
45,35,32,1.0
57,1191,32,1.0
41,1134,32,1.0
39,1187,32,1.0
25,1188,32,0.0
26,1200,32,0.0
27,1177,32,1.0
30,1134,32,1.0
44,1180,32,0.0
49,1188,32,1.0
39,1211,32,1.0
65,1178,32,1.0
52,1190,32,1.0
39,1188,32,1.0
32,1134,32,1.0
47,1153,32,1.0
47,1134,32,1.0
38,0,32,1.0
34,1167,32,1.0
28,1134,32,1.0
22,1188,32,0.0
39,1178,32,1.0
47,1134,32,1.0
45,1188,32,1.0
24,1178,32,0.0
46,1159,32,1.0
43,1134,32,1.0
49,1159,32,1.0
43,1157,32,1.0
33,1134,32,1.0
35,1134,32,1.0
15,1191,32,1.0
40,1134,32,1.0
28,1212,32,1.0
29,1134,32,1.0
43,1134,32,1.0
53,1178,32,1.0
35,1183,32,1.0
47,1179,32,1.0
46,1134,32,1.0
41,1134,32,1.0
43,1188,32,1.0
59,1139,32,1.0
35,1177,32,1.0
22,1180,32,0.0
39,1192,32,1.0
37,1177,32,1.0
41,1162,32,1.0
32,1188,32,1.0
23,1157,32,0.0
36,1170,32,1.0
20,1168,32,0.0
54,1134,32,1.0
58,447,32,1.0
41,1134,32,1.0
46,1188,32,1.0
47,1138,32,1.0
43,1157,32,1.0
42,1134,32,1.0
47,1183,32,1.0
52,1157,32,1.0
47,1188,32,1.0
20,1162,32,0.0
40,1170,32,1.0
46,1134,32,1.0
59,1134,32,1.0
36,1187,32,1.0
24,1174,32,0.0
42,1188,32,1.0
52,1134,32,1.0
57,1162,32,1.0
38,1188,32,1.0
22,1134,32,0.0
47,1134,32,1.0
26,1145,32,0.0
47,1193,32,1.0
37,1157,32,1.0
49,1134,32,1.0
38,1134,32,1.0
30,1187,32,1.0
22,1204,32,0.0
35,1188,32,1.0
22,1184,32,0.0
47,1134,32,1.0
46,574,32,1.0
40,1187,32,1.0
50,1134,32,1.0
56,1188,32,1.0
53,1204,32,1.0
24,1198,32,0.0
37,1141,32,1.0
22,1178,32,0.0
44,1201,32,1.0
45,1185,32,1.0
45,1134,32,1.0
41,1134,32,1.0
64,1134,32,1.0
34,1200,32,1.0
33,33,32,1.0
33,1185,32,1.0
29,1167,32,1.0
22,1157,32,0.0
59,1134,32,1.0
30,1201,32,1.0
50,1157,32,1.0
43,1134,32,1.0
35,1134,32,1.0
32,1160,32,1.0
37,1182,32,1.0
33,1134,32,1.0
23,1157,32,0.0
33,1188,32,1.0
49,1134,32,1.0
50,1144,32,1.0
36,1134,32,1.0
36,1162,32,1.0
62,1204,32,1.0
33,1204,32,1.0
21,1142,32,0.0
48,1188,32,1.0
38,1188,32,1.0
48,1176,32,1.0
30,1175,32,1.0
32,1167,32,1.0
31,1188,32,1.0
38,1185,32,1.0
55,1134,32,1.0
15,1204,32,0.0
51,1168,32,1.0
39,1134,32,1.0
49,1165,32,1.0
38,1134,32,1.0
44,1134,32,1.0
48,1134,32,1.0
43,1144,32,1.0
35,1188,32,1.0
37,1188,32,1.0
23,1134,32,0.0
36,1171,32,1.0
9,1177,32,1.0
30,1188,32,1.0
57,1188,32,1.0
52,1157,32,1.0
18,1192,32,0.0
43,1188,32,1.0
22,1134,32,0.0
46,1188,32,1.0
41,1134,32,1.0
67,1178,32,1.0
60,1157,32,1.0
39,1134,32,1.0
49,1134,32,1.0
26,1201,32,0.0
25,1134,32,0.0
46,1134,32,1.0
34,1178,32,0.0
59,1201,32,1.0
44,1134,32,1.0
37,1197,32,1.0
43,1201,32,1.0
42,1179,32,1.0
33,1179,32,1.0
21,1188,32,0.0
52,1188,32,1.0
45,1187,32,1.0
33,1188,32,1.0
10,1181,32,1.0
57,1191,32,1.0
61,1164,32,1.0
37,1157,32,1.0
22,1134,32,0.0
37,1156,32,1.0
33,1134,32,0.0
61,1178,32,0.0
51,1134,32,1.0
12,1134,32,1.0
47,1167,32,1.0
35,1134,32,1.0
34,1134,32,1.0
19,1134,32,0.0
22,1188,32,0.0
66,1134,32,0.0
55,1192,32,1.0
39,1188,32,1.0
37,1162,32,1.0
31,1141,32,1.0
23,1189,32,0.0
22,1192,32,0.0
25,1134,32,0.0
32,1197,32,1.0
9,1162,32,1.0
41,1171,32,1.0
42,1196,32,1.0
29,1139,32,1.0
23,1134,32,0.0
24,1204,32,0.0
23,1151,32,0.0
38,1134,32,1.0
44,1137,32,1.0
33,1134,32,1.0
42,1193,32,1.0
20,1204,32,0.0
9,90,32,1.0
19,1177,32,0.0
49,1159,32,1.0
42,1157,32,1.0
51,1188,32,1.0
43,505,32,1.0
35,1187,32,1.0
50,1204,32,1.0
32,521,32,1.0
43,1188,32,1.0
39,1134,32,1.0
17,1207,32,0.0
53,190,32,1.0
45,1134,32,1.0
70,1188,32,1.0
36,1134,32,1.0
33,201,32,1.0
45,1171,32,1.0
43,1188,32,1.0
54,1158,32,1.0
38,1177,32,0.0
23,1188,32,0.0
24,1178,32,0.0
36,1134,32,1.0
39,1168,32,1.0
32,1134,32,0.0
36,1134,32,1.0
43,1177,32,1.0
44,1178,32,1.0
36,1134,32,1.0
23,1153,32,0.0
37,1177,32,1.0
35,1134,32,1.0
39,1188,32,1.0
33,1134,32,1.0
35,515,32,1.0
45,1150,32,0.0
54,1141,32,1.0
20,1134,32,0.0
34,1201,32,1.0
45,1134,32,1.0
31,1156,32,1.0
22,1134,32,0.0
62,1134,32,1.0
33,1160,32,1.0
41,1168,32,1.0
62,876,32,1.0
32,1163,32,1.0
28,1134,32,0.0
17,1134,32,0.0
31,1095,32,1.0
74,1196,32,1.0
19,1134,32,0.0
45,1194,32,1.0
20,1178,32,0.0
15,1204,32,0.0
64,1141,32,0.0
39,1183,32,1.0
27,1190,32,0.0
14,1134,32,0.0
73,1204,32,1.0
65,1179,32,1.0
41,1188,32,1.0
29,1171,32,1.0
35,1170,32,1.0
22,1134,32,0.0
41,1153,32,1.0
45,1183,32,1.0
42,1171,32,1.0
34,1188,32,1.0
57,1158,32,1.0
54,1134,32,1.0
63,1167,32,1.0
45,1178,32,1.0
47,1134,32,1.0
57,1182,32,1.0
31,1185,32,1.0
29,1183,32,0.0
34,1186,32,1.0
50,1134,32,1.0
45,1134,32,1.0
46,1134,32,1.0
41,1195,32,1.0
33,1134,32,1.0
42,1181,32,1.0
34,1183,32,1.0
28,1134,32,1.0
15,1155,32,0.0
32,1141,32,1.0
34,1139,32,1.0
27,1188,32,1.0
32,1170,32,1.0
29,1204,32,0.0
16,1178,32,0.0
35,1134,32,1.0
61,1188,32,1.0
33,1208,32,1.0
26,793,32,0.0
24,1179,32,0.0
43,1158,32,1.0
33,1179,32,1.0
18,1185,32,0.0
40,1142,32,1.0
25,1134,32,0.0
32,1134,32,1.0
39,1154,32,1.0
57,1134,32,1.0
22,1204,32,0.0
53,806,32,1.0
51,1187,32,1.0
40,1134,32,1.0
33,1188,32,1.0
54,1134,32,1.0
38,1134,32,1.0
37,1187,32,1.0
45,1134,32,1.0
56,1134,32,1.0
38,1186,32,1.0
63,1134,32,1.0
34,1134,32,1.0
40,1188,32,1.0
39,1192,32,1.0
66,1134,32,1.0
45,1159,32,1.0
33,1205,32,1.0
22,1134,32,0.0
54,1134,32,1.0
20,1148,32,0.0
38,1192,32,1.0
30,1188,32,0.0
31,1152,32,1.0
30,1202,32,1.0
50,1181,32,1.0
34,1165,32,1.0
41,10,32,1.0
31,1181,32,1.0
29,1134,32,1.0
49,1196,32,1.0
45,1134,32,1.0
46,1134,32,1.0
66,1134,32,1.0
26,1185,32,0.0
22,1183,32,0.0
42,1188,32,1.0
65,1134,32,1.0
42,1162,32,1.0
35,1207,32,1.0
48,1159,32,1.0
64,1197,32,1.0
52,1157,32,1.0
44,1193,32,1.0
21,1188,32,0.0
50,1134,32,1.0
32,1134,32,1.0
35,1157,32,1.0
56,1181,32,1.0
38,1211,32,1.0
23,1137,32,0.0
25,1202,32,0.0
39,1164,32,1.0
19,1134,32,0.0
37,129,32,1.0
44,1183,32,1.0
37,1179,32,1.0
38,1204,32,1.0
21,1134,32,0.0
28,1179,32,0.0
43,1134,32,1.0
18,1157,32,0.0
42,1188,32,1.0
29,1183,32,1.0
47,1188,32,1.0
37,1204,32,1.0
35,1134,32,1.0
60,1162,32,1.0
38,1211,32,1.0
38,1157,32,1.0
50,1134,32,1.0
15,1134,32,0.0
51,1188,32,1.0
54,1204,32,1.0
49,1188,32,1.0
23,1170,32,0.0
55,1187,32,1.0
39,1171,32,1.0
60,1134,32,1.0
59,1147,32,1.0
38,1188,32,1.0
50,1134,32,1.0
15,1134,32,0.0
36,1183,32,1.0
45,1151,32,1.0
28,1165,32,0.0
25,1150,32,0.0
30,1134,32,1.0
33,1145,32,1.0
55,1134,32,1.0
46,1166,32,1.0
38,1177,32,1.0
24,1204,32,0.0
31,1134,32,1.0
31,1180,32,1.0
36,1156,32,1.0
56,1134,32,1.0
18,1204,32,0.0
42,1157,32,1.0
35,1134,32,1.0
33,1188,32,1.0
36,1139,32,0.0
39,1178,32,1.0
17,1187,32,0.0
36,1178,32,1.0
24,1156,32,0.0
49,1201,32,1.0
64,1185,32,1.0
36,1169,32,1.0
23,1157,32,0.0
35,1177,32,1.0
35,591,32,1.0
42,1183,32,1.0
20,1188,32,0.0
37,1187,32,1.0
39,1201,32,1.0
38,1178,32,1.0
39,1134,32,1.0
34,1183,32,1.0
37,1186,32,1.0
34,1134,32,1.0
38,1167,32,1.0
56,1192,32,1.0
16,1166,32,0.0
48,1188,32,1.0
51,1162,32,1.0
15,1134,32,0.0
44,1187,32,1.0
45,1194,32,1.0
27,1200,32,0.0
68,1134,32,1.0
52,78,32,1.0
20,1157,32,0.0
44,1134,32,1.0
39,1203,32,1.0
42,1188,32,1.0
16,1141,32,0.0
24,1194,32,0.0
27,1134,32,0.0
40,1134,32,1.0
40,1188,32,1.0
23,1201,32,0.0
63,1177,32,1.0
37,1202,32,1.0
41,1157,32,1.0
40,1134,32,1.0
32,1134,32,1.0
41,1134,32,1.0
32,1134,32,1.0
49,1204,32,1.0
42,1134,32,1.0
59,1134,32,1.0
42,1188,32,1.0
33,1134,32,1.0
53,1134,32,1.0
37,1177,32,1.0
33,1190,32,1.0
59,1167,32,1.0
27,1134,32,1.0
38,1134,32,1.0
41,1200,32,1.0
33,1188,32,1.0
28,1200,32,1.0
36,1134,32,1.0
45,1162,32,1.0
41,1157,32,1.0
36,1134,32,1.0
38,1165,32,1.0
28,1168,32,0.0
42,1178,32,1.0
60,1134,32,1.0
44,1204,32,1.0
44,1134,32,1.0
39,1157,32,1.0
12,574,32,1.0
27,1188,32,0.0
50,1188,32,1.0
40,1134,32,1.0
43,1188,32,1.0
51,1201,32,1.0
33,1134,32,1.0
33,1159,32,1.0
28,1157,32,1.0
35,1134,32,1.0
47,1188,32,1.0
56,1201,32,1.0
49,1195,32,1.0
52,1200,32,1.0
59,1178,32,1.0
19,1203,32,0.0
54,1157,32,1.0
55,1150,32,1.0
30,1177,32,0.0
36,1134,32,1.0
34,1134,32,1.0
43,1188,32,1.0
34,1181,32,1.0
32,1199,32,1.0
24,1188,32,0.0
30,1179,32,1.0
32,1188,32,1.0
64,0,32,1.0
44,1134,32,1.0
44,1134,32,1.0
69,1206,32,1.0
28,1134,32,1.0
28,1155,32,0.0
41,1177,32,1.0
9,558,32,1.0
17,1163,32,0.0
46,1197,32,0.0
54,1167,32,1.0
62,1141,32,1.0
48,1188,32,1.0
37,1178,32,1.0
32,1134,32,1.0
49,1181,32,1.0
28,1156,32,1.0
21,1134,32,0.0
28,1134,32,1.0
39,1171,32,1.0
39,1134,32,1.0
37,1181,32,1.0
46,1142,32,1.0
29,1170,32,1.0
23,1188,32,0.0
39,1183,32,1.0
35,1206,32,1.0
45,1190,32,1.0
35,1134,32,1.0
12,1201,32,1.0
29,1156,32,1.0
48,1188,32,1.0
38,1156,32,1.0
32,1164,32,1.0
53,1156,32,1.0
26,1203,32,0.0
43,1188,32,1.0
38,1188,32,1.0
30,1156,32,1.0
58,1188,32,1.0
46,1134,32,1.0
15,1167,32,0.0
54,1187,32,0.0
47,1167,32,1.0
19,1171,32,0.0
28,1134,32,0.0
37,1177,32,1.0
35,1177,32,1.0
56,1187,32,0.0
47,1188,32,1.0
59,1188,32,1.0
44,1192,32,1.0
31,1134,32,1.0
43,1169,32,1.0
48,1177,32,1.0
51,1161,32,0.0
42,1204,32,1.0
43,1157,32,1.0
34,1134,32,1.0
35,1188,32,1.0
22,1183,32,0.0
36,1183,32,1.0
18,1162,32,0.0
39,1150,32,1.0
33,1182,32,1.0
52,1204,32,1.0
35,138,32,1.0
37,1134,32,1.0
55,1134,32,0.0
41,1134,32,1.0
24,1134,32,0.0
48,1189,32,1.0
41,1134,32,1.0
39,1188,32,1.0
31,1163,32,1.0
45,1162,32,1.0
30,1178,32,1.0
49,1171,32,1.0
53,1134,32,1.0
53,1162,32,1.0
48,1148,32,1.0
38,1134,32,1.0
36,10,32,1.0
36,973,32,1.0
35,1134,32,1.0
27,1134,32,1.0
42,1178,32,1.0
58,1134,32,1.0
47,1134,32,1.0
15,1178,32,0.0
46,1134,32,1.0
22,1134,32,0.0
9,1201,32,1.0
31,1188,32,1.0
50,1134,32,1.0
53,1134,32,1.0
69,1160,32,1.0
30,1167,32,1.0
64,1141,32,1.0
49,1158,32,1.0
44,1204,32,1.0
47,1170,32,1.0
28,1134,32,1.0
40,1185,32,1.0
34,1201,32,1.0
48,1184,32,1.0
14,1134,32,0.0
38,1188,32,1.0
34,1166,32,1.0
34,1167,32,0.0
43,1188,32,1.0
51,1204,32,1.0
35,1165,32,1.0
33,1134,32,1.0
35,33,32,1.0
35,1134,32,1.0
40,1157,32,1.0
60,1156,32,1.0
52,1156,32,1.0
22,1188,32,0.0
18,1201,32,0.0
47,1134,32,0.0
32,1199,32,1.0
27,1177,32,1.0
18,1134,32,0.0
24,1134,32,0.0
59,1188,32,1.0
54,1187,32,1.0
16,1187,32,0.0
17,1168,32,0.0
45,1134,32,1.0
42,1134,32,1.0
38,1134,32,1.0
46,1134,32,1.0
40,1170,32,0.0
30,1170,32,1.0
39,1198,32,1.0
33,1134,32,1.0
39,1186,32,1.0
41,1185,32,1.0
32,1194,32,1.0
37,1177,32,1.0
31,1134,32,1.0
55,1211,32,1.0
38,1157,32,1.0
23,1134,32,0.0
35,1177,32,1.0
31,1208,32,1.0
37,1134,32,1.0
30,1190,32,1.0
65,1157,32,0.0
39,1188,32,1.0
14,1183,32,0.0
38,1188,32,1.0
46,1204,32,1.0
15,1187,32,0.0
42,1196,32,1.0
49,1177,32,1.0
42,1188,32,1.0
40,1134,32,1.0
16,1188,32,0.0
35,1164,32,1.0
35,1183,32,1.0
38,1188,32,1.0
38,1183,32,1.0
56,1134,32,1.0
45,1177,32,1.0
40,1134,32,1.0
24,1187,32,0.0
26,1188,32,0.0
37,1141,32,1.0
19,1187,32,0.0
19,1156,32,0.0
63,1188,32,1.0
59,479,32,0.0
19,1157,32,0.0
16,1134,32,0.0
37,1200,32,1.0
35,1177,32,1.0
40,1179,32,1.0
46,1167,32,1.0
54,1182,32,1.0
42,1134,32,1.0
34,1188,32,1.0
25,1151,32,0.0
43,1157,32,1.0
41,1166,32,1.0
50,1134,32,1.0
34,1187,32,1.0
29,1134,32,1.0
46,1134,32,1.0
36,1151,32,1.0
27,1186,32,0.0
47,1188,32,1.0
23,1185,32,0.0
37,1197,32,1.0
37,1188,32,1.0
46,1188,32,1.0
40,1169,32,1.0
50,1134,32,1.0
31,1134,32,1.0
33,1134,32,1.0
61,1134,32,1.0
47,1137,32,1.0
71,1188,32,1.0
49,1134,32,1.0
35,1188,32,1.0
63,1207,32,1.0
28,1182,32,1.0
23,1188,32,0.0
28,1141,32,1.0
42,1169,32,1.0
27,1170,32,1.0
59,1204,32,1.0
41,1177,32,1.0
32,1177,32,1.0
19,1187,32,0.0
47,1185,32,1.0
67,1161,32,1.0
37,1188,32,1.0
38,1194,32,1.0
21,1134,32,0.0
25,1157,32,0.0
41,1188,32,1.0
36,1183,32,1.0
48,1187,32,1.0
28,1201,32,0.0
15,1166,32,1.0
23,1134,32,0.0
39,1134,32,1.0
47,1162,32,1.0
33,1183,32,1.0
38,1188,32,1.0
22,1134,32,0.0
58,1190,32,0.0
23,1189,32,0.0
61,1134,32,1.0
46,1134,32,1.0
43,1167,32,1.0
25,856,32,0.0
50,1156,32,1.0
34,1204,32,1.0
60,1156,32,1.0
38,1178,32,1.0
53,1202,32,1.0
40,1188,32,1.0
33,1134,32,1.0
43,1134,32,1.0
41,1187,32,1.0
27,1157,32,0.0
41,1188,32,1.0
56,1192,32,1.0
49,1141,32,1.0
58,1185,32,1.0
31,1183,32,0.0
29,1196,32,1.0
16,1134,32,1.0
46,1141,32,1.0
22,1188,32,0.0
27,1183,32,0.0
48,1134,32,1.0
39,1144,32,1.0
35,1177,32,1.0
58,1188,32,1.0
23,1134,32,0.0
42,1187,32,1.0
49,1201,32,1.0
40,1207,32,1.0
40,1183,32,1.0
32,1156,32,1.0
41,1156,32,1.0
18,1204,32,0.0
37,1167,32,1.0
31,1204,32,1.0
46,1092,32,1.0
30,1204,32,1.0
42,1169,32,1.0
48,1167,32,1.0
18,1134,32,0.0
53,1157,32,1.0
59,1146,32,1.0
42,1188,32,1.0
25,1134,32,0.0
43,1134,32,1.0
17,1187,32,0.0
40,1134,32,1.0
40,1142,32,1.0
49,1194,32,1.0
38,1167,32,1.0
34,1155,32,1.0
65,1187,32,1.0
41,1134,32,1.0
35,1162,32,1.0
35,1200,32,1.0
45,1134,32,1.0
35,1169,32,1.0
23,1194,32,0.0
38,1191,32,1.0
33,1134,32,0.0
22,1188,32,0.0
26,1134,32,0.0
47,1134,32,1.0
34,1134,32,1.0
34,1134,32,1.0
35,1201,32,1.0
44,1160,32,0.0
34,1134,32,1.0
49,1167,32,1.0
43,1188,32,1.0
9,1204,32,1.0
43,1201,32,1.0
36,1156,32,1.0
46,189,32,1.0
57,1134,32,1.0
43,1204,32,1.0
41,1134,32,1.0
41,1134,32,0.0
45,1209,32,1.0
46,1134,32,1.0
34,1134,32,1.0
14,1144,32,0.0
34,1157,32,1.0
49,1168,32,1.0
44,1192,32,1.0
43,1134,32,1.0
35,1182,32,1.0
23,1183,32,0.0
59,1134,32,1.0
37,1190,32,1.0
59,1187,32,1.0
55,1134,32,1.0
22,1178,32,0.0
33,1157,32,1.0
38,1189,32,1.0
38,1134,32,1.0
36,1167,32,1.0
46,1188,32,1.0
45,1182,32,1.0
27,1188,32,1.0
33,1188,32,1.0
39,1183,32,1.0
60,1133,32,1.0
31,1183,32,1.0
42,1167,32,1.0
65,1134,32,1.0
42,1179,32,1.0
22,1201,32,0.0
44,1188,32,1.0
30,1134,32,1.0
17,1204,32,0.0
54,1165,32,1.0
52,1150,32,1.0
26,1134,32,0.0
44,1188,32,1.0
40,1177,32,1.0
44,1179,32,1.0
62,1134,32,1.0
60,1178,32,1.0
57,1188,32,1.0
40,1134,32,1.0
67,1134,32,1.0
23,1198,32,0.0
33,1134,32,1.0
39,1188,32,1.0
10,1177,32,1.0
63,1134,32,1.0
33,1188,32,1.0
37,1134,32,1.0
41,1165,32,1.0
33,1134,32,1.0
42,1178,32,1.0
31,1134,32,1.0
47,1155,32,1.0
21,1198,32,0.0
40,1167,32,1.0
40,1134,32,1.0
31,1159,32,1.0
55,1134,32,1.0
37,1174,32,1.0
60,1188,32,1.0
55,1196,32,0.0
45,1188,32,1.0
46,1203,32,1.0
29,1195,32,1.0
35,1187,32,1.0
26,1134,32,0.0
39,1188,32,1.0
18,1141,32,0.0
16,1182,32,0.0
36,1185,32,1.0
62,73,32,1.0
37,1156,32,1.0
25,1157,32,0.0
47,1134,32,1.0
48,1168,32,1.0
41,1177,32,1.0
52,1146,32,1.0
43,1204,32,1.0
39,1134,32,1.0
42,1185,32,1.0
63,1156,32,1.0
62,1187,32,1.0
34,1192,32,1.0
21,1157,32,0.0
63,1160,32,1.0
39,1134,32,1.0
24,7,32,0.0
22,1154,32,0.0
23,1134,32,0.0
24,1134,32,0.0
51,1157,32,1.0
